Product_ID,Product_Title,Product_Type,Product_Published_At,Product_Variant_Id,Variant_Price,Variant_Inventory_Quantity,Variant_Created_At,Product_Created_At,Variant_Title,Option_Names,Option_Values,Image_Ids,Image_Sources
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571421362,34,3,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,Gray,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571454130,34,33,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,Gold,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571486898,34,3,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,Clear,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563552946,TAGAS Women Sweatshirt,,2024-12-30T12:42:55Z,45019571519666,34,33,2024-12-30T12:42:56Z,2024-12-30T12:42:55Z,Brown,Color,Green,40444678766770,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81nHKG0h2yL._SY741.jpg?v=1735562535
8387563356338,Fleece Round Neck Sweatshirt,,2024-12-30T12:41:24Z,45019571126450,21,11,2024-12-30T12:41:25Z,2024-12-30T12:41:24Z,Default Title,Title,Default Title,40444677882034,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61TVWq0RehL._SX679.jpg?v=1735562462
8387563225266,Round Neck Cardigan,,2024-12-30T12:40:04Z,45019570667698,45,55,2024-12-30T12:40:05Z,2024-12-30T12:40:04Z,Floral,Color,Floral,40444676669618,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61-PdNhykbL._SY741.jpg?v=1735562367
8387563225266,Round Neck Cardigan,,2024-12-30T12:40:04Z,45019570700466,45,22,2024-12-30T12:40:05Z,2024-12-30T12:40:04Z,Black,Color,Floral,40444676669618,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61-PdNhykbL._SY741.jpg?v=1735562367
8387563094194,Full Sleeves Jacket,,2024-12-30T12:38:30Z,45019570340018,23,33,2024-12-30T12:38:32Z,2024-12-30T12:38:30Z,Adults,Age group,Adults,40444675850418,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/71X6kuejHRL._SX569.jpg?v=1735562249
8387563094194,Full Sleeves Jacket,,2024-12-30T12:38:30Z,45019570372786,23,33,2024-12-30T12:38:32Z,2024-12-30T12:38:30Z,Kids,Age group,Adults,40444675850418,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/71X6kuejHRL._SX569.jpg?v=1735562249
8387563094194,Full Sleeves Jacket,,2024-12-30T12:38:30Z,45019570405554,23,33,2024-12-30T12:38:32Z,2024-12-30T12:38:30Z,Teens,Age group,Adults,40444675850418,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/71X6kuejHRL._SX569.jpg?v=1735562249
8385665335474,Truffle Delight Cake (Half Kg),,2024-12-26T06:24:30Z,45009147429042,50,0,2024-12-26T06:24:37Z,2024-12-26T06:24:37Z,Default Title,Title,Default Title,40423918829746,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/6.jpg?v=1735194277
8385665302706,Fresh Fruit Almond Cake (Half Kg),,2024-12-26T06:24:24Z,45009147363506,50,0,2024-12-26T06:24:29Z,2024-12-26T06:24:29Z,Default Title,Title,Default Title,40423918502066,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/10.jpg?v=1735194269
8385665269938,Delish Motichoor Ladoo Cake,,2024-12-26T06:24:20Z,45009147330738,800,0,2024-12-26T06:24:23Z,2024-12-26T06:24:23Z,Default Title,Title,Default Title,40423918370994,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/13.jpg?v=1735194263
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146314930,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / White / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146347698,850,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / White / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146380466,810,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / Yellow / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146413234,820,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / Yellow / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146446002,840,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / Chocolate / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146478770,860,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / Chocolate / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146511538,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / Orange / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146544306,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,1kg / Orange / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146577074,890,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,2kg / White / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146609842,780,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,2kg / White / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146642610,840,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,2kg / Yellow / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146675378,820,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,2kg / Chocolate / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146708146,830,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,2kg / Chocolate / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146740914,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,2kg / Orange / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146773682,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,2kg / Orange / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146806450,840,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / White / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146839218,850,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / White / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146871986,860,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / Yellow / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146904754,870,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / Yellow / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146937522,880,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / Chocolate / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009146970290,890,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / Chocolate / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147003058,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / Orange / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147035826,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,3kg / Orange / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147068594,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / White / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147101362,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / White / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147134130,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / Yellow / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147166898,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / Yellow / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147199666,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / Chocolate / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147232434,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / Chocolate / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147265202,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / Orange / Square,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665237170,Mix Fruit Cake with Premium Frosting,,2024-12-26T06:24:12Z,45009147297970,800,0,2024-12-26T06:24:19Z,2024-12-26T06:24:18Z,4kg / Orange / Circle,Style,Square,40423916961970,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/18.jpg?v=1735194259
8385665138866,Designer Chocolate Vanilla Cake,,2024-12-26T06:24:04Z,45009146183858,100,0,2024-12-26T06:24:12Z,2024-12-26T06:24:11Z,Default Title,Title,Default Title,40423915454642,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/24.jpg?v=1735194252
8385665073330,Opulent Orchids Bouquet,,2024-12-26T06:24:00Z,45009146085554,400,0,2024-12-26T06:24:04Z,2024-12-26T06:24:03Z,Default Title,Title,Default Title,40423915094194,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/27.jpg?v=1735194244
8385665040562,Bouquet of Roses & Lilies in Wooden Basket,,2024-12-26T06:23:56Z,45009146052786,400,0,2024-12-26T06:24:00Z,2024-12-26T06:23:59Z,Default Title,Title,Default Title,40423914340530,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/30.jpg?v=1735194240
8385665007794,Dream a Little,,2024-12-26T06:23:51Z,45009145987250,500,0,2024-12-26T06:23:55Z,2024-12-26T06:23:55Z,Default Title,Title,Default Title,40423913357490,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/33.jpg?v=1735194235
8385664975026,Charlotte Lush,,2024-12-26T06:23:44Z,45009145954482,800,0,2024-12-26T06:23:50Z,2024-12-26T06:23:50Z,Default Title,Title,Default Title,40423912145074,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/61uA6YnY7zL._SL1500.jpg?v=1735194230
8385664942258,Sunset on the Beach,,,45009145921714,800,0,2024-12-26T06:23:44Z,2024-12-26T06:23:44Z,Default Title,Title,Default Title,40423911260338,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/39.jpg?v=1735194224
8385664909490,Premium Couverture Chocolate Hamper,,2024-12-26T06:23:33Z,45009145888946,150,0,2024-12-26T06:23:39Z,2024-12-26T06:23:38Z,Default Title,Title,Default Title,40423910998194,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/43.jpg?v=1735194218
8385664876722,Chocolate Charm Hamper,dark chocolate,2024-12-26T06:23:28Z,45009145856178,150,0,2024-12-26T06:23:32Z,2024-12-26T06:23:32Z,M,size,M,40423910703282,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/46.jpg?v=1735194212
8385664811186,Love You Mom Mother's Day Hamper,,2024-12-26T06:23:20Z,45009145757874,250,0,2024-12-26T06:23:27Z,2024-12-26T06:23:27Z,Default Title,Title,Default Title,40423910473906,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/52.jpg?v=1735194207
8385664778418,Health And A Little Indulgence Gift Tray,,2024-12-26T06:23:13Z,45009145725106,140,0,2024-12-26T06:23:19Z,2024-12-26T06:23:19Z,Default Title,Title,Default Title,40423909982386,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/56.jpg?v=1735194199
8385664745650,Loving Chocolate Gift Tray With Personalized Card,,2024-12-26T06:23:05Z,45009145692338,1800,0,2024-12-26T06:23:13Z,2024-12-26T06:23:12Z,Default Title,Title,Default Title,40423909621938,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/62.jpg?v=1735194193
8385664680114,Serene Jade Plant in a Ceramic Buddha Planter,,2024-12-26T06:22:58Z,45009145594034,700,0,2024-12-26T06:23:02Z,2024-12-26T06:23:02Z,Default Title,Title,Default Title,40423909228722,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/65.jpg?v=1735194182
8385664647346,My Valentine Personalized Heart Stand with Candles,,2024-12-26T06:22:53Z,45009145528498,300,0,2024-12-26T06:22:57Z,2024-12-26T06:22:57Z,Default Title,Title,Default Title,40423909064882,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/68.jpg?v=1735194177
8385664614578,Fragrant Candles in Airtight Containers,,2024-12-26T06:22:49Z,45009145495730,870,0,2024-12-26T06:22:52Z,2024-12-26T06:22:52Z,Default Title,Title,Default Title,40423908835506,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/71.jpg?v=1735194172
8385664549042,Sanganeri Wooden Block Floral Designer,,2024-12-26T06:22:44Z,45009145331890,890,0,2024-12-26T06:22:48Z,2024-12-26T06:22:48Z,Default Title,Title,Default Title,40423908638898,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/74.jpg?v=1735194168
8385664516274,Mother's Day Glass Bell Jar Candle,,2024-12-26T06:22:41Z,45009145299122,899,0,2024-12-26T06:22:43Z,2024-12-26T06:22:43Z,Default Title,Title,Default Title,40423908475058,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/76.jpg?v=1735194163
8385664483506,Decorative Valentine Candle in Glass Jar,,2024-12-26T06:22:37Z,45009145266354,40,0,2024-12-26T06:22:40Z,2024-12-26T06:22:40Z,Default Title,Title,Default Title,40423908343986,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/78.jpg?v=1735194160
8385664450738,Scented Candle In Textured Glass Jar With Lid,,2024-12-26T06:22:33Z,45009145036978,90,0,2024-12-26T06:22:37Z,2024-12-26T06:22:36Z,M / Red,Color,Red,40423907852466,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81.jpg?v=1735194157
8385664450738,Scented Candle In Textured Glass Jar With Lid,,2024-12-26T06:22:33Z,45009145069746,50,0,2024-12-26T06:22:37Z,2024-12-26T06:22:36Z,M / Green,Color,Red,40423907852466,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81.jpg?v=1735194157
8385664450738,Scented Candle In Textured Glass Jar With Lid,,2024-12-26T06:22:33Z,45009145102514,50,0,2024-12-26T06:22:37Z,2024-12-26T06:22:36Z,L / Red,Color,Red,40423907852466,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81.jpg?v=1735194157
8385664450738,Scented Candle In Textured Glass Jar With Lid,,2024-12-26T06:22:33Z,45009145135282,50,0,2024-12-26T06:22:37Z,2024-12-26T06:22:36Z,L / Green,Color,Red,40423907852466,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81.jpg?v=1735194157
8385664450738,Scented Candle In Textured Glass Jar With Lid,,2024-12-26T06:22:33Z,45009145168050,50,0,2024-12-26T06:22:37Z,2024-12-26T06:22:36Z,G / Red,Color,Red,40423907852466,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81.jpg?v=1735194157
8385664450738,Scented Candle In Textured Glass Jar With Lid,,2024-12-26T06:22:33Z,45009145200818,50,0,2024-12-26T06:22:37Z,2024-12-26T06:22:36Z,G / Green,Color,Red,40423907852466,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/81.jpg?v=1735194157
8385664417970,Festive Glass T-Light/Candle Stand (Set of 2),,2024-12-26T06:22:27Z,45009145004210,50,0,2024-12-26T06:22:32Z,2024-12-26T06:22:32Z,Default Title,Title,Default Title,40423906476210,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/85.jpg?v=1735194152
8385664352434,Red Glass Heart Design Tea Light Holder with Colorful Stone Tree,,2024-12-26T06:22:22Z,45009144807602,99,0,2024-12-26T06:22:26Z,2024-12-26T06:22:26Z,Default Title,Title,Default Title,40423906082994,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/88.jpg?v=1735194146
8385664319666,Vanilla Cupcakes (Pack of 6),,2024-12-26T06:22:17Z,45009144774834,89,0,2024-12-26T06:22:21Z,2024-12-26T06:22:21Z,Default Title,Title,Default Title,40423904805042,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/91.jpg?v=1735194141
8385664286898,Classic Red Velvet Cake (Half Kg),,2024-12-26T06:22:08Z,45009144610994,790,0,2024-12-26T06:22:16Z,2024-12-26T06:22:16Z,Small,Size,Small,40423903822002,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/97.jpg?v=1735194136
8385664286898,Classic Red Velvet Cake (Half Kg),,2024-12-26T06:22:08Z,45009144643762,800,0,2024-12-26T06:22:16Z,2024-12-26T06:22:16Z,Medium,Size,Small,40423903822002,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/97.jpg?v=1735194136
8385664286898,Classic Red Velvet Cake (Half Kg),,2024-12-26T06:22:08Z,45009144676530,800,0,2024-12-26T06:22:16Z,2024-12-26T06:22:16Z,Large,Size,Small,40423903822002,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/97.jpg?v=1735194136
8385664286898,Classic Red Velvet Cake (Half Kg),,2024-12-26T06:22:08Z,45009144709298,800,0,2024-12-26T06:22:16Z,2024-12-26T06:22:16Z,Extra Large,Size,Small,40423903822002,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/97.jpg?v=1735194136
8385664286898,Classic Red Velvet Cake (Half Kg),,2024-12-26T06:22:08Z,45009144742066,800,0,2024-12-26T06:22:16Z,2024-12-26T06:22:16Z,Party,Size,Small,40423903822002,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/97.jpg?v=1735194136
8385664221362,Delicious Creamy Pineapple Cake (600 Gm),,2024-12-26T06:22:00Z,45009141170354,600,0,2024-12-26T06:22:07Z,2024-12-26T06:22:06Z,Yellow / Medium,Size,Medium,40423903625394,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/102.jpg?v=1735194127
8385664221362,Delicious Creamy Pineapple Cake (600 Gm),,2024-12-26T06:22:00Z,45009141203122,800,0,2024-12-26T06:22:07Z,2024-12-26T06:22:06Z,Yellow / Large,Size,Medium,40423903625394,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/102.jpg?v=1735194127
8385664221362,Delicious Creamy Pineapple Cake (600 Gm),,2024-12-26T06:22:00Z,45009141235890,500,0,2024-12-26T06:22:07Z,2024-12-26T06:22:06Z,Red / Medium,Size,Medium,40423903625394,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/102.jpg?v=1735194127
8385664221362,Delicious Creamy Pineapple Cake (600 Gm),,2024-12-26T06:22:00Z,45009141268658,800,0,2024-12-26T06:22:07Z,2024-12-26T06:22:06Z,Red / Large,Size,Medium,40423903625394,https://cdn.shopify.com/s/files/1/0676/5759/7106/files/102.jpg?v=1735194127
