Order_ID,Order_Created_At,Order_Updated_At,Order_Referring_Site,Order_Total_Discount,Order_Total_Price,Product_ID,Product_Quantity,Variant_ID,Currency,Product_Variant_Price,Customer_ID
63902992499061,2025-01-18T21:46:04Z,2025-01-18T21:46:04Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,23060994130293
63902929486197,2025-01-18T21:32:01Z,2025-01-19T20:04:01Z,https://www.google.com/,18.0,68.95,9415970423101,1,48765400351037,GBP,19.99,7629697712445
63902929486197,2025-01-18T21:32:01Z,2025-01-19T20:04:01Z,https://www.google.com/,18.0,68.95,9636933402941,1,49318533955901,GBP,19.99,7629697712445
63902929486197,2025-01-18T21:32:01Z,2025-01-19T20:04:01Z,https://www.google.com/,18.0,68.95,9676266701117,1,49421210190141,GBP,24.99,7629697712445
63902929486197,2025-01-18T21:32:01Z,2025-01-19T20:04:01Z,https://www.google.com/,18.0,68.95,9681395745085,1,49436238512445,GBP,17.99,7629697712445
63902811685237,2025-01-18T21:00:02Z,2025-01-18T21:00:02Z,,8.0,15.98,9137657479485,1,47989661630781,GBP,19.99,7629730644285
63902691918197,2025-01-18T20:38:31Z,2025-01-24T21:34:31Z,,0.0,83.96,9095123730749,1,47872448069949,GBP,29.99,22936435097973
63902691918197,2025-01-18T20:38:31Z,2025-01-24T21:34:31Z,,0.0,83.96,9415970423101,1,48765400351037,GBP,19.99,22936435097973
63898025656693,2025-01-17T20:56:04Z,2025-01-17T20:56:04Z,,3.75,54.99,8815623078205,1,47070969790781,GBP,54.99,7838068670781
63897805128053,2025-01-17T20:20:33Z,2025-01-17T20:20:33Z,,0.0,54.99,8815623078205,1,47070969790781,GBP,54.99,23058322882933
63871514476917,2025-01-12T17:46:34Z,2025-01-12T17:46:34Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,23041740865909
63863727325557,2025-01-11T06:16:30Z,2025-01-11T06:16:30Z,,0.0,28.74,8855075586365,1,47231819448637,GBP,24.99,23037674357109
63858203591029,2025-01-10T00:58:01Z,2025-01-10T00:58:01Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,23035000488309
63843182903669,2025-01-07T10:31:02Z,2025-01-07T10:31:02Z,,0.0,31.74,8814489436477,1,47065451397437,GBP,27.99,22338195816821
63835634631029,2025-01-06T00:59:07Z,2025-01-06T00:59:07Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,7629914767677
63834545324405,2025-01-05T20:11:36Z,2025-01-05T20:11:36Z,,0.0,28.98,9676266701117,1,49421210190141,GBP,24.99,23014363267445
63825230299509,2025-01-03T23:06:03Z,2025-01-03T23:06:03Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,7629956874557
63821318390133,2025-01-03T09:54:37Z,2025-01-03T09:54:37Z,,12.0,17.99,9095123730749,1,47872448069949,GBP,29.99,23014363267445
63819291918709,2025-01-02T19:59:31Z,2025-01-02T19:59:31Z,,8.0,15.98,9137657479485,1,47989661630781,GBP,19.99,23013197250933
63817082896757,2025-01-02T12:30:31Z,2025-01-02T12:30:31Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,23012067475829
63816703279477,2025-01-02T11:27:05Z,2025-01-02T11:27:05Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,23011888693621
63816490385781,2025-01-02T10:25:36Z,2025-01-02T10:25:36Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,7629878133053
63801435357557,2024-12-30T02:52:05Z,2024-12-30T12:58:08Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,8010392371517
63800611570037,2024-12-29T21:32:34Z,2024-12-30T07:38:09Z,,0.0,17.98,9676277907773,1,49421227884861,GBP,13.99,23004620128629
63770709164405,2024-12-23T20:26:31Z,2024-12-23T20:26:31Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,22988142969205
63767469162869,2024-12-23T05:35:06Z,2025-02-02T20:25:10Z,,27.1,243.9,9637117231421,1,49318835388733,PLN,17.99,22984161722741
63767469162869,2024-12-23T05:35:06Z,2025-02-02T20:25:10Z,,27.1,243.9,9636933402941,1,49318533955901,PLN,19.99,22984161722741
63767469162869,2024-12-23T05:35:06Z,2025-02-02T20:25:10Z,,27.1,243.9,14864995025269,1,54855161250165,PLN,14.95,22984161722741
63765047574901,2024-12-22T15:27:05Z,2024-12-23T01:33:09Z,,8.39,23.35,8814489436477,1,47065451397437,GBP,27.99,7629748830525
63740659499381,2024-12-18T09:51:07Z,2024-12-18T19:57:08Z,,8.39,23.35,8814489436477,1,47065451397437,GBP,27.99,7629839925565
63740578201973,2024-12-18T09:38:02Z,2024-12-18T19:44:09Z,https://l.facebook.com/,8.39,46.34,8814489436477,1,47065451397437,GBP,27.99,7629767934269
63740578201973,2024-12-18T09:38:02Z,2024-12-18T19:44:09Z,https://l.facebook.com/,8.39,46.34,8481148698941,1,45858084684093,GBP,22.99,7629767934269
63740544909685,2024-12-18T09:31:37Z,2024-12-18T19:37:12Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,7629981122877
63739041055093,2024-12-18T00:15:32Z,2025-01-02T18:54:34Z,,3.99,57.92,9676277907773,1,49421227884861,GBP,13.99,7629866369341
63739041055093,2024-12-18T00:15:32Z,2025-01-02T18:54:34Z,,3.99,57.92,9629635838269,1,49297450402109,GBP,3.95,7629866369341
63739041055093,2024-12-18T00:15:32Z,2025-01-02T18:54:34Z,,3.99,57.92,14864984473973,1,54855130120565,GBP,9.99,7629866369341
63739041055093,2024-12-18T00:15:32Z,2025-01-02T18:54:34Z,,3.99,57.92,9095123730749,1,47872448069949,GBP,29.99,7629866369341
63738936983925,2024-12-17T23:26:34Z,2024-12-17T23:26:34Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,7629953106237
63738557563253,2024-12-17T22:18:31Z,2024-12-18T08:24:08Z,,0.0,13.7,14814693097845,1,53614310326645,GBP,9.95,22970305216885
63732798652789,2024-12-17T08:15:01Z,2024-12-17T18:21:10Z,,0.0,13.7,14814525391221,1,53613735674229,GBP,9.95,22967259234677
63696226025845,2024-12-12T00:35:08Z,2024-12-12T10:41:08Z,,0.0,19.99,9137657479485,1,47989661630781,GBP,19.99,7629718028605
63695037006197,2024-12-11T20:48:36Z,2024-12-12T06:54:11Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,22326576054645
63693877313909,2024-12-11T17:57:01Z,2024-12-14T15:04:43Z,,2.5,26.24,8814489436477,1,47065451397437,GBP,27.99,7629738279229
63692132843893,2024-12-11T13:28:05Z,2024-12-11T23:34:17Z,,5.6,12.38,9676277907773,1,49421227884861,GBP,13.99,22940827386229
63691949572469,2024-12-11T12:59:01Z,2024-12-11T23:05:12Z,,12.0,17.99,9095123730749,1,47872448069949,GBP,29.99,7629724877117
63689984606581,2024-12-11T07:09:38Z,2024-12-11T17:15:12Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,7629849100605
63687786856821,2024-12-10T20:35:02Z,2024-12-11T06:41:10Z,,8.0,15.98,9137657479485,1,47989661630781,GBP,19.99,7629711081789
63687509934453,2024-12-10T20:00:06Z,2024-12-11T06:06:10Z,,4.1,40.63,8481165738301,1,45858140389693,GBP,15.99,7629813023037
63687509934453,2024-12-10T20:00:06Z,2024-12-11T06:06:10Z,,4.1,40.63,8814489436477,1,47065451397437,GBP,27.99,7629813023037
63675428536693,2024-12-09T07:56:03Z,2024-12-09T18:02:10Z,,8.0,15.98,9137657479485,1,47989661630781,GBP,19.99,22927157199221
63674376716661,2024-12-09T02:35:01Z,2024-12-09T12:41:09Z,,3.75,70.98,8815623078205,1,47070969790781,GBP,54.99,7629715276093
63674376716661,2024-12-09T02:35:01Z,2024-12-09T12:41:09Z,,3.75,70.98,8481165738301,1,45858140389693,GBP,15.99,7629715276093
63661964558709,2024-12-07T10:25:05Z,2024-12-07T20:31:08Z,,8.0,15.98,9137657479485,1,47989661630781,GBP,19.99,7629797359933
63658043998581,2024-12-06T15:16:35Z,2024-12-07T01:22:11Z,,12.5,116.91,8855075586365,1,47231819448637,GBP,24.99,7629793231165
63658043998581,2024-12-06T15:16:35Z,2024-12-07T01:22:11Z,,12.5,116.91,8815623078205,1,47070969790781,GBP,54.99,7629793231165
63658043998581,2024-12-06T15:16:35Z,2024-12-07T01:22:11Z,,12.5,116.91,8481148698941,1,45858084684093,GBP,22.99,7629793231165
63658043998581,2024-12-06T15:16:35Z,2024-12-07T01:22:11Z,,12.5,116.91,9214577803581,1,48225083752765,GBP,21.99,7629793231165
63656407171445,2024-12-06T10:52:34Z,2024-12-06T20:58:09Z,,4.45,54.99,8815623078205,1,47070969790781,GBP,54.99,22911101600117
63656015266165,2024-12-06T09:44:34Z,2024-12-06T19:50:09Z,,0.0,24.99,9676266701117,1,49421210190141,GBP,24.99,7629849100605
63655679426933,2024-12-06T08:37:34Z,2024-12-06T08:37:34Z,,3.75,54.99,8815623078205,1,47070969790781,GBP,54.99,7629784842557
63655649542517,2024-12-06T08:34:04Z,2024-12-06T18:40:08Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,22910717886837
63646326423925,2024-12-04T21:00:09Z,2024-12-05T07:06:12Z,,10.0,13.98,9415970423101,1,48765400351037,GBP,19.99,7629843136829
63646002479477,2024-12-04T20:15:36Z,2024-12-05T06:21:10Z,,0.0,19.99,9137657479485,1,47989661630781,GBP,19.99,22901311603061
63567205433717,2024-11-26T21:41:33Z,2024-11-26T21:41:33Z,,2.5,26.24,8814489436477,1,47065451397437,GBP,27.99,22861000507765
63552937329013,2024-11-25T19:17:03Z,2024-11-26T05:23:12Z,,5.0,48.73,9214457872701,2,48224784941373,GBP,24.99,22854230344053
63545323487605,2024-11-24T21:51:34Z,2024-11-25T07:57:34Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,22850346877301
63544690016629,2024-11-24T20:39:01Z,2024-11-24T20:39:01Z,,0.0,17.98,9676277907773,1,49421227884861,GBP,13.99,22849903427957
63500514001269,2024-11-18T11:25:36Z,2024-11-20T09:46:36Z,,5.6,12.38,9676277907773,1,49421227884861,GBP,13.99,22824037646709
63271956808053,2024-11-16T09:28:05Z,2024-11-16T19:34:08Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,22813122396533
63270844924277,2024-11-15T23:10:02Z,2024-11-16T09:16:08Z,,0.0,17.98,9676277907773,1,49421227884861,GBP,13.99,22810285310325
63044489412981,2024-11-13T18:11:33Z,2024-11-14T04:17:07Z,,0.0,17.98,9676277907773,1,49421227884861,GBP,13.99,22350975205749
63041013219701,2024-11-12T22:47:37Z,2024-11-12T22:47:37Z,,0.01,28.97,9676266701117,1,49421210190141,GBP,24.99,8362784129341
63019784012149,2024-11-08T19:37:30Z,2024-11-09T05:43:06Z,,5.6,12.38,9676277907773,1,49421227884861,GBP,13.99,22337650000245
63018660954485,2024-11-08T15:28:08Z,2024-11-09T01:34:08Z,,0.0,16.99,9681401282877,1,49436250734909,GBP,16.99,22336929038709
63017592422773,2024-11-08T11:25:07Z,2024-11-08T21:31:08Z,,0.0,13.7,14814693097845,1,53614310326645,GBP,9.95,22336392888693
63016536015221,2024-11-08T06:03:08Z,2024-11-08T16:09:07Z,,8.0,15.98,9415970423101,1,48765400351037,GBP,19.99,22335858999669
63015647838581,2024-11-07T21:35:32Z,2024-11-07T21:49:36Z,,0.0,33.98,9095123730749,1,47872448069949,GBP,29.99,22335438520693
63011935682933,2024-11-07T00:30:02Z,2024-11-07T10:36:06Z,,0.0,17.98,9676277907773,1,49421227884861,GBP,13.99,22333264658805
63008862306677,2024-11-06T11:14:02Z,2024-11-06T21:20:08Z,,12.0,21.98,9095123730749,1,47872448069949,GBP,29.99,7630034993469
63007902335349,2024-11-06T02:43:07Z,2024-11-06T12:49:06Z,,0.0,26.94,8481148698941,1,45858084684093,GBP,22.99,22329469272437
63005763010933,2024-11-05T16:36:03Z,2024-11-06T02:42:04Z,,0.01,28.97,9676266701117,1,49421210190141,GBP,24.99,22326928212341
63005077832053,2024-11-05T13:33:33Z,2024-11-05T23:39:08Z,,0.01,17.97,9676277907773,1,49421227884861,GBP,13.99,22326576054645
63003075576181,2024-11-04T22:46:02Z,2024-11-04T22:46:02Z,,0.01,28.97,9676266701117,1,49421210190141,GBP,24.99,7629722681661
63002658111861,2024-11-04T21:00:31Z,2024-11-05T07:06:07Z,,0.01,42.96,9676266701117,1,49421210190141,GBP,24.99,22325382938997
63002658111861,2024-11-04T21:00:31Z,2024-11-05T07:06:07Z,,0.01,42.96,9676277907773,1,49421227884861,GBP,13.99,22325382938997
63002629898613,2024-11-04T20:54:01Z,2024-11-05T07:00:06Z,,0.75,10.45,9629669851453,1,49297609392445,GBP,3.50,22325365539189
63002629898613,2024-11-04T20:54:01Z,2024-11-05T07:00:06Z,,0.75,10.45,,1,,GBP,,22325365539189
63000723915125,2024-11-04T12:46:30Z,2024-11-04T22:52:08Z,,0.01,33.97,9095123730749,1,47872448069949,GBP,29.99,22324094042485
63000621318517,2024-11-04T12:18:07Z,2024-11-04T22:24:07Z,,0.01,23.97,9137657479485,1,47989661630781,GBP,19.99,22324018676085
62999152460149,2024-11-04T01:24:04Z,2024-11-04T11:30:06Z,,0.0,23.98,9415970423101,1,48765400351037,GBP,19.99,8290633384253
62998857187701,2024-11-03T22:29:31Z,2024-11-04T08:35:07Z,,0.01,17.97,9676277907773,1,49421227884861,GBP,13.99,22323185844597
62998041002357,2024-11-03T19:06:30Z,2024-11-04T05:12:07Z,,0.0,28.98,9676266701117,1,49421210190141,GBP,24.99,8052581237053
62997885780341,2024-11-03T18:28:05Z,2024-11-04T04:34:07Z,,0.0,17.98,9676277907773,1,49421227884861,GBP,13.99,7629821935933
38484296270141,2024-10-04T09:24:07Z,2024-10-04T20:25:50Z,,20.0,33.97,9415970423101,1,48765400351037,GBP,19.99,8350823285053
38484296270141,2024-10-04T09:24:07Z,2024-10-04T20:25:50Z,,20.0,33.97,9095123730749,1,47872448069949,GBP,29.99,8350823285053
